FeatName	RelFeatImp
methionine	25.95
2S,3R-dihydroxybutyrate	25.93
hyocholate	25.86
methionine sulfoxide	25.82
homocitrulline	25.82
alpha-ketoglutarate	25.78
sedoheptulose	25.74
5alpha-androstan-3beta,17beta-diol disulfate	25.71
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	25.67
2-hydroxyphytanate*	25.64
myristoleoylcarnitine (C14:1)*	25.53
N-stearoyl-sphingosine (d18:1/18:0)*	25.51
1-dihomo-linolenylglycerol (20:3)	25.5
isobutyrylcarnitine (C4)	25.44
hypoxanthine	25.36
3-hydroxyoctanoate	25.34
cysteine-glutathione disulfide	25.32
isovalerylcarnitine (C5)	25.31
trigonelline (N'-methylnicotinate)	25.29
bilirubin degradation product, C17H18N2O4 (2)	25.23
1-carboxyethylvaline	25.21
linolenoylcarnitine (C18:3)*	25.2
eicosenedioate (C20:1-DC)*	25.16
glutarate (C5-DC)	25.05
3-hydroxy-3-methylglutarate	25.03
octadecanedioylcarnitine (C18-DC)*	24.98
erythronate*	24.98
valine	24.96
citrate	24.9
retinol (Vitamin A)	24.87
3-hydroxyhexanoate	24.85
trimethylamine N-oxide	24.83
5alpha-androstan-3alpha,17beta-diol disulfate	24.83
N2-acetyl,N6,N6-dimethyllysine	24.74
docosadienoate (22:2n6)	24.72
alpha-hydroxyisocaproate	24.72
pregnenetriol sulfate*	24.68
adrenate (22:4n6)	24.62
tetradecadienoate (14:2)*	24.59
sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	24.55
2-palmitoyl-GPC* (16:0)*	24.54
thyroxine	24.53
S-adenosylhomocysteine (SAH)	24.51
4-oxo-retinoic acid	24.51
caprate (10:0)	24.47
3-hydroxy-2-ethylpropionate	24.47
hexanoylcarnitine (C6)	24.45
nonadecanoate (19:0)	24.4
glutamine	24.33
1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	24.33
cis-3,4-methyleneheptanoylcarnitine	24.32
N-palmitoyl-sphingosine (d18:1/16:0)	24.32
urate	24.28
taurocholenate sulfate*	24.23
gulonate*	24.21
indolepropionate	24.2
lysine	24.12
ribonate	24.08
N-acetylglycine	24.06
formiminoglutamate	24.05
pregnenetriol disulfate*	24.02
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	24.0
prolylglycine	23.95
5-methylthioadenosine (MTA)	23.92
hexadecadienoate (16:2n6)	23.89
N-acetylcarnosine	23.87
deoxycholic acid 12-sulfate*	23.86
sphingomyelin (d18:0/18:0, d19:0/17:0)*	23.78
hypotaurine	23.78
N-acetyl-isoputreanine	23.73
1-linoleoylglycerol (18:2)	23.64
arabonate/xylonate	23.63
lithocholate sulfate (1)	23.62
nicotinamide	23.51
malate	23.46
glutamate	23.45
kynurenate	23.36
homoarginine	23.34
phenol sulfate	23.33
1-oleoyl-GPI (18:1)	23.32
N6,N6-dimethyllysine	23.32
behenoylcarnitine (C22)*	23.26
1-palmitoleoyl-GPC* (16:1)*	23.24
sphingomyelin (d17:1/14:0, d16:1/15:0)*	23.17
mannose	23.14
sucrose	23.12
glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	23.07
dopamine 4-sulfate	23.03
1-stearoyl-2-oleoyl-GPC (18:0/18:1)	22.99
N-methyltaurine	22.94
glycosyl ceramide (d18:1/23:1, d17:1/24:1)*	22.88
serine	22.85
N6-methyllysine	22.81
1-ribosyl-imidazoleacetate*	22.77
propionylglycine (C3)	22.76
sebacate (C10-DC)	22.76
maltose	22.73
glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	22.73
trans-urocanate	22.73
indoleacetylglutamine	22.69
oxalate (ethanedioate)	22.67
N4-acetylcytidine	22.66
alpha-hydroxyisovalerate	22.64
bilirubin degradation product, C16H18N2O5 (3)	22.62
pipecolate	22.6
hexadecenedioate (C16:1-DC)*	22.58
5,6-dihydrouracil	22.56
docosadioate (C22-DC)	22.52
3-hydroxymyristate	22.46
AMP	22.43
N-palmitoylglycine	22.41
acetoacetate	22.39
2,3-dihydroxy-2-methylbutyrate	22.39
N-acetyltryptophan	22.37
acetylcarnitine (C2)	22.34
3-hydroxybutyroylglycine	22.33
ursodeoxycholate	22.33
1-oleoyl-GPE (18:1)	22.31
4-hydroxyphenylacetate	22.31
sphinganine-1-phosphate	22.3
3-hydroxyoctanoylcarnitine (2)	22.3
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	22.29
homovanillate (HVA)	22.15
1-palmitoyl-GPI* (16:0)	22.12
indole-3-carboxylate	22.03
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	21.95
1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	21.88
caprylate (8:0)	21.84
glycosyl ceramide (d18:2/24:1, d18:1/24:2)*	21.83
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	21.82
2'-O-methylcytidine	21.8
2-arachidonoylglycerol (20:4)	21.75
N-methylproline	21.73
stearidonate (18:4n3)	21.73
arachidate (20:0)	21.72
gamma-tocopherol/beta-tocopherol	21.6
dihydroorotate	21.6
methionine sulfone	21.56
gamma-glutamylglycine	21.54
bilirubin degradation product, C17H20N2O5 (1)	21.54
lignoceroylcarnitine (C24)*	21.51
2-methylbutyrylcarnitine (C5)	21.45
1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	21.43
undecenoylcarnitine (C11:1)	21.42
glyco-beta-muricholate	21.4
hydantoin-5-propionate	21.37
N1-Methyl-2-pyridone-5-carboxamide	21.31
phenylacetylglutamate	21.29
cysteine	21.27
tetradecadienedioate (C14:2-DC)*	21.27
azelate (C9-DC)	21.25
isoursodeoxycholate	21.23
1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	21.19
glycine conjugate of C10H14O2 (1)*	21.16
N,N,N-trimethyl-alanylproline betaine (TMAP)	21.11
bilirubin degradation product, C16H18N2O5 (1)	21.08
11beta-hydroxyandrosterone glucuronide	21.08
sphinganine	21.05
N-acetylhistidine	21.04
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	21.04
mannitol/sorbitol	20.98
methylsuccinate	20.97
5-dodecenoate (12:1n7)	20.96
1-palmitoyl-GPA (16:0)	20.94
1-stearoyl-GPG (18:0)	20.93
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	20.89
glycochenodeoxycholate 3-sulfate	20.85
bilirubin	20.83
cystathionine	20.75
1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)	20.75
carnitine	20.69
2-hydroxyoctanoate	20.68
sphingomyelin (d18:2/18:1)*	20.66
adipoylcarnitine (C6-DC)	20.62
suberate (C8-DC)	20.6
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	20.54
3-methyl-2-oxovalerate	20.52
gamma-carboxyglutamate	20.51
hexadecanedioate (C16)	20.5
N-formylphenylalanine	20.5
3-methyl-2-oxobutyrate	20.48
1-stearoyl-2-oleoyl-GPS (18:0/18:1)	20.43
glycerophosphorylcholine (GPC)	20.36
N-acetylmethionine	20.3
2'-O-methyluridine	20.3
10-undecenoate (11:1n1)	20.21
1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	20.21
alpha-CMBHC glucuronide	20.2
acisoga	20.18
methylmalonate (MMA)	20.14
1-linoleoyl-GPI* (18:2)*	20.1
beta-citrylglutamate	20.1
1-palmitoyl-GPE (16:0)	20.06
gamma-glutamylvaline	19.98
12,13-DiHOME	19.95
glycolithocholate	19.94
2-hydroxypalmitate	19.92
N-acetylaspartate (NAA)	19.92
pentose acid*	19.91
1-linoleoyl-GPC (18:2)	19.83
5alpha-androstan-3beta,17alpha-diol disulfate	19.82
myristoyl dihydrosphingomyelin (d18:0/14:0)*	19.81
1-oleoylglycerol (18:1)	19.76
hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	19.74
eicosapentaenoylcholine	19.72
1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	19.7
13-HODE + 9-HODE	19.67
alpha-ketoglutaramate*	19.57
fructosyllysine	19.57
10-nonadecenoate (19:1n9)	19.56
1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	19.55
cerotoylcarnitine (C26)*	19.37
cholic acid glucuronide	19.35
N-acetylarginine	19.33
taurodeoxycholate	19.28
deoxycholic acid glucuronide	19.28
1-oleoyl-GPG (18:1)*	19.28
glycine conjugate of C10H12O2*	19.26
1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	19.23
dihomolinoleate (20:2n6)	19.18
C-glycosyltryptophan	19.14
1-linoleoyl-GPE (18:2)*	19.13
branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	19.11
sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	19.11
isovalerylglycine	19.09
taurocholate	19.03
1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	18.99
alanine	18.97
eicosenoate (20:1n9 or 1n11)	18.96
margaroylcarnitine (C17)*	18.84
7-methylguanine	18.78
1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	18.75
pyruvate	18.73
myristoleate (14:1n5)	18.73
3-methoxytyramine sulfate	18.68
dodecanedioate (C12)	18.63
maltotetraose	18.59
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	18.57
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	18.55
N-acetylputrescine	18.53
lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	18.51
glycosyl ceramide (d18:1/20:0, d16:1/22:0)*	18.51
valylglycine	18.49
gamma-glutamylphenylalanine	18.46
6-bromotryptophan	18.43
taurolithocholate 3-sulfate	18.4
ximenoylcarnitine (C26:1)*	18.39
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	18.37
nonanoylcarnitine (C9)	18.35
octadecenedioylcarnitine (C18:1-DC)*	18.3
dopamine 3-O-sulfate	18.27
1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	18.23
arginine	18.18
N-oleoyltaurine	18.17
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	18.08
3b-hydroxy-5-cholenoic acid	18.07
S-methylcysteine	18.03
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	17.99
glutamine conjugate of C7H12O2*	17.91
uridine	17.9
cholate	17.87
glycoursodeoxycholate	17.86
4-methylhexanoylglutamine	17.8
3-hydroxyadipate*	17.77
10-heptadecenoate (17:1n7)	17.74
Fibrinopeptide B (1-13)	17.7
erucate (22:1n9)	17.68
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	17.67
glycodeoxycholate	17.66
1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	17.65
glutamine conjugate of C6H10O2 (2)*	17.62
2-linoleoylglycerol (18:2)	17.57
3-methoxytyrosine	17.56
oleoyl ethanolamide	17.49
3-methylglutarylcarnitine (2)	17.43
gamma-glutamylhistidine	17.43
N-acetyltaurine	17.39
xylose	17.34
bilirubin degradation product, C17H20N2O5 (2)	17.26
palmitoleate (16:1n7)	17.23
dimethylglycine	17.23
glycodeoxycholate 3-sulfate	17.18
oleoylcarnitine (C18:1)	17.12
1-arachidonylglycerol (20:4)	17.09
1-palmitoyl-GPC (16:0)	17.07
cytosine	17.05
3-hydroxyhexanoylcarnitine (1)	17.04
taurodeoxycholic acid 3-sulfate	16.99
stearate (18:0)	16.95
prolylhydroxyproline	16.95
2-hydroxy-3-methylvalerate	16.9
histidine	16.83
myristate (14:0)	16.81
maltotriose	16.8
dihomolinolenate (20:3n3 or 3n6)	16.79
corticosterone	16.77
3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	16.74
5-oxoproline	16.72
5-hydroxylysine	16.6
aspartate	16.6
2-hydroxystearate	16.6
1-linoleoyl-GPG (18:2)*	16.58
phosphoethanolamine (PE)	16.55
S-methylcysteine sulfoxide	16.54
N2-acetyl,N6-methyllysine	16.54
stearoylcarnitine (C18)	16.5
N6-succinyladenosine	16.44
pentadecanoate (15:0)	16.4
1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	16.4
sphingomyelin (d18:0/20:0, d16:0/22:0)*	16.39
random_variable2	16.35
eicosenoylcarnitine (C20:1)*	16.29
sphingomyelin (d18:1/20:1, d18:2/20:0)*	16.21
glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*	16.11
phenol glucuronide	16.11
1-palmitoyl-GPG (16:0)*	16.1
I-urobilinogen	16.05
bilirubin degradation product, C16H18N2O5 (4)	15.93
tridecenedioate (C13:1-DC)*	15.89
3-hydroxysebacate	15.88
isoleucine	15.88
3-hydroxyoleoylcarnitine	15.85
phosphate	15.83
S-methylmethionine	15.81
biliverdin	15.79
succinate	15.75
isoleucylglycine	15.74
decadienedioic acid (C10:2-DC)	15.66
1-linolenoyl-GPC (18:3)*	15.62
butyrylcarnitine (C4)	15.54
1-lignoceroyl-GPC (24:0)	15.38
2-oleoylglycerol (18:1)	15.29
3-methyladipate	15.29
leucine	15.24
3,4-dihydroxybutyrate	15.22
3-hydroxyoctanoylcarnitine (1)	15.19
3-ureidopropionate	15.19
ethylmalonate	14.99
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	14.98
palmitoleoylcarnitine (C16:1)*	14.9
16a-hydroxy DHEA 3-sulfate	14.84
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	14.83
N1-methylinosine	14.8
gamma-glutamylglutamine	14.76
dimethylarginine (ADMA + SDMA)	14.74
1-stearoyl-GPE (18:0)	14.71
cytidine	14.63
linolenate (18:3n3 or 3n6)	14.61
glycolithocholate sulfate*	14.6
GlcNAc sulfate conjugate of C21H34O2 steroid	14.53
gamma-glutamylisoleucine*	14.53
isobutyrylglycine (C4)	14.46
cis-4-decenoylcarnitine (C10:1)	14.37
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	14.35
1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	14.35
1-methylnicotinamide	14.29
margarate (17:0)	14.27
asparagine	14.2
tetradecanedioate (C14)	14.14
oleate/vaccenate (18:1)	14.13
ornithine	14.06
anthranilate	14.03
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	13.88
sphingomyelin (d18:1/14:0, d16:1/16:0)*	13.82
glucuronide of C10H18O2 (7)*	13.81
glycerol 3-phosphate	13.81
1-(1-enyl-palmitoyl)-GPE (P-16:0)*	13.79
1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*	13.66
1-palmitoleoylglycerol (16:1)*	13.66
glutamine conjugate of C6H10O2 (1)*	13.63
palmitate (16:0)	13.51
heptenedioate (C7:1-DC)*	13.51
arachidonate (20:4n6)	13.49
L-urobilin	13.47
1-carboxyethylleucine	13.41
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	13.31
linoleate (18:2n6)	13.11
1-carboxyethylisoleucine	13.03
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	12.82
1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*	12.68
N-palmitoyltaurine	12.57
ADSGEGDFXAEGGGVR*	12.5
DSGEGDFXAEGGGVR*	12.45
3-phosphoglycerate	12.39
allo-threonine	12.39
1-arachidonoyl-GPI* (20:4)*	12.37
pimelate (C7-DC)	12.34
1,2-dilinoleoyl-GPC (18:2/18:2)	12.25
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	12.25
stearoyl sphingomyelin (d18:1/18:0)	12.15
4-methoxyphenol sulfate	12.08
tauro-beta-muricholate	12.06
1-arachidonoyl-GPE (20:4n6)*	11.86
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	11.78
propionylcarnitine (C3)	11.66
1-(1-enyl-stearoyl)-GPE (P-18:0)*	11.36
8-hydroxyoctanoate	11.3
gamma-glutamylthreonine	11.09
palmitoyl sphingomyelin (d18:1/16:0)	10.83
1-arachidonoyl-GPC* (20:4)*	10.76
glucuronide of C10H18O2 (8)*	10.61
1,5-anhydroglucitol (1,5-AG)	10.52
succinylcarnitine (C4-DC)	10.46
tauroursodeoxycholate	9.78
1-(1-enyl-oleoyl)-GPE (P-18:1)*	9.57
glycocholate sulfate	9.1
5-hydroxyhexanoate	8.99
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	8.71
1,2-dipalmitoyl-GPC (16:0/16:0)	8.61
glucuronide of C10H18O2 (1)*	8.21
5alpha-androstan-3alpha,17beta-diol monosulfate (2)	8.17
