FeatName	RelFeatImp
sphingomyelin (d17:1/14:0, d16:1/15:0)*	0.85
cysteinylglycine disulfide*	0.85
pseudouridine	0.84
eicosenoate (20:1n9 or 1n11)	0.83
glutarylcarnitine (C5-DC)	0.83
fructose	0.83
pregnenetriol sulfate*	0.82
oleate/vaccenate (18:1)	0.81
cis-3,4-methyleneheptanoate	0.78
octadecadienedioate (C18:2-DC)*	0.78
N-acetylglutamine	0.77
1-lignoceroyl-GPC (24:0)	0.77
21-hydroxypregnenolone disulfate	0.76
1-linolenoyl-GPC (18:3)*	0.75
N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	0.75
2-hydroxystearate	0.74
maltose	0.74
gamma-glutamylisoleucine*	0.74
1-stearoyl-2-oleoyl-GPC (18:0/18:1)	0.74
orotate	0.74
glycoursodeoxycholate	0.74
5-oxoproline	0.73
3-hydroxysebacate	0.72
glycerol 3-phosphate	0.71
palmitoleoylcarnitine (C16:1)*	0.7
alpha-ketobutyrate	0.69
p-cresol glucuronide*	0.68
2S,3R-dihydroxybutyrate	0.67
N6,N6-dimethyllysine	0.66
alpha-CMBHC glucuronide	0.66
3-(3-amino-3-carboxypropyl)uridine*	0.65
2-arachidonoylglycerol (20:4)	0.65
octadecenedioate (C18:1-DC)	0.65
pregnenetriol disulfate*	0.63
N1-Methyl-2-pyridone-5-carboxamide	0.63
prolylhydroxyproline	0.63
xanthosine	0.63
10-undecenoate (11:1n1)	0.63
N-acetyl-beta-alanine	0.62
alpha-tocopherol	0.61
dihomolinoleate (20:2n6)	0.61
undecenoylcarnitine (C11:1)	0.61
bilirubin degradation product, C17H20N2O5 (1)	0.6
1-palmitoyl-GPG (16:0)*	0.59
homoarginine	0.59
N4-acetylcytidine	0.59
hydroxy-CMPF*	0.57
aconitate [cis or trans]	0.57
sphingomyelin (d18:1/20:0, d16:1/22:0)*	0.57
glycerophosphoethanolamine	0.57
N-stearoyl-sphinganine (d18:0/18:0)*	0.56
bilirubin degradation product, C17H20N2O5 (2)	0.55
hexanoylglycine (C6)	0.54
sphingomyelin (d18:1/14:0, d16:1/16:0)*	0.53
1-linoleoyl-GPE (18:2)*	0.53
4-methylhexanoylglutamine	0.53
thyroxine	0.52
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	0.52
linolenate (18:3n3 or 3n6)	0.52
tauroursodeoxycholate	0.52
cysteine	0.51
3,4-dihydroxybutyrate	0.5
2-stearoyl-GPE (18:0)*	0.5
pimelate (C7-DC)	0.49
2,3-dihydroxy-2-methylbutyrate	0.49
margaroylcarnitine (C17)*	0.48
homovanillate (HVA)	0.47
2-ketocaprylate	0.46
dehydroepiandrosterone sulfate (DHEA-S)	0.45
glycosyl ceramide (d18:1/20:0, d16:1/22:0)*	0.45
taurolithocholate 3-sulfate	0.45
N2,N2-dimethylguanosine	0.44
uracil	0.44
3-indoxyl sulfate	0.44
phenylalanine	0.44
maltotriose	0.43
deoxycholic acid 12-sulfate*	0.43
ascorbic acid 3-sulfate*	0.43
dopamine 3-O-sulfate	0.43
10-nonadecenoate (19:1n9)	0.43
sphingosine	0.42
carnitine	0.42
3-methoxytyramine sulfate	0.42
suberate (C8-DC)	0.42
tricosanoyl sphingomyelin (d18:1/23:0)*	0.42
azelate (C9-DC)	0.4
indole-3-carboxylate	0.39
taurocholate	0.37
phenylacetate	0.36
1-(1-enyl-stearoyl)-GPE (P-18:0)*	0.36
N-acetylserine	0.36
2-hydroxyoctanoate	0.33
sedoheptulose	0.33
isovalerylcarnitine (C5)	0.33
isoursodeoxycholate	0.32
vanillactate	0.32
bilirubin (E,E)*	0.32
5alpha-androstan-3beta,17beta-diol monosulfate (2)	0.32
N-palmitoylglycine	0.31
gamma-tocopherol/beta-tocopherol	0.31
N6-succinyladenosine	0.31
N-acetylasparagine	0.31
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	0.29
9-hydroxystearate	0.28
glycerol	0.27
3-methylglutarylcarnitine (2)	0.27
phenylacetylglutamate	0.27
N-methylproline	0.27
1-palmitoyl-GPC (16:0)	0.26
sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	0.26
margarate (17:0)	0.26
androsterone sulfate	0.24
N-acetylcarnosine	0.23
6-oxopiperidine-2-carboxylate	0.23
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	0.23
sphinganine	0.22
taurodeoxycholate	0.21
cerotoylcarnitine (C26)*	0.2
3-hydroxy-2-ethylpropionate	0.2
carotene diol (1)	0.2
2-aminooctanoate	0.17
1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	0.17
fumarate	0.07
sebacate (C10-DC)	0.0
serine	0.0
dihomolinolenate (20:3n3 or 3n6)	0.0
xanthurenate	0.0
1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	0.0
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	0.0
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	0.0
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.0
uridine	0.0
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.0
sphingomyelin (d17:2/16:0, d18:2/15:0)*	0.0
tauro-beta-muricholate	0.0
sphingomyelin (d18:1/18:1, d18:2/18:0)	0.0
eicosapentaenoylcholine	0.0
taurochenodeoxycholate	0.0
docosahexaenoylcholine	0.0
corticosterone	0.0
dodecenedioate (C12:1-DC)*	0.0
taurochenodeoxycholic acid 3-sulfate	0.0
S-methylmethionine	0.0
citrate	0.0
stearoyl sphingomyelin (d18:1/18:0)	0.0
stearidonate (18:4n3)	0.0
taurocholenate sulfate*	0.0
stearate (18:0)	0.0
taurohyocholate*	0.0
1-palmitoleoyl-GPC* (16:1)*	0.0
sphingomyelin (d18:2/23:1)*	0.0
taurolithocholate	0.0
1-palmitoleoylglycerol (16:1)*	0.0
sphingomyelin (d18:2/21:0, d16:2/23:0)*	0.0
tauroursodeoxycholic acid sulfate (1)	0.0
sphingomyelin (d18:2/16:0, d18:1/16:1)*	0.0
creatine	0.0
dihydroorotate	0.0
dihomo-linoleoylcarnitine (C20:2)*	0.0
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.0
1-carboxyethylleucine	0.0
dihomo-linolenoylcarnitine (C20:3n3 or 6)*	0.0
tryptophan betaine	0.0
sphingomyelin (d18:1/20:1, d18:2/20:0)*	0.0
tyrosine	0.0
undecanedioate (C11-DC)	0.0
sarcosine	0.0
glycolithocholate sulfate*	0.0
epiandrosterone sulfate	0.0
adipoylcarnitine (C6-DC)	0.0
glutarate (C5-DC)	0.0
leucine	0.0
lignoceroyl sphingomyelin (d18:1/24:0)	0.0
lignoceroylcarnitine (C24)*	0.0
bilirubin	0.0
lithocholate sulfate (1)	0.0
lithocholic acid sulfate (2)	0.0
lysine	0.0
malate	0.0
metabolonic lactone sulfate	0.0
alpha-hydroxyisocaproate	0.0
methionine	0.0
glucuronide of C10H18O2 (8)*	0.0
glucuronide of C10H18O2 (7)*	0.0
glucuronide of C10H18O2 (1)*	0.0
8-hydroxyoctanoate	0.0
myristoleate (14:1n5)	0.0
bilirubin degradation product, C16H18N2O5 (1)	0.0
myristoylcarnitine (C14)	0.0
N,N,N-trimethyl-5-aminovalerate	0.0
alpha-hydroxycaproate	0.0
L-urobilin	0.0
S-methylcysteine	0.0
hexadecenedioate (C16:1-DC)*	0.0
aspartate	0.0
asparagine	0.0
glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	0.0
glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	0.0
heneicosapentaenoate (21:5n3)	0.0
behenoyl sphingomyelin (d18:1/22:0)*	0.0
glycocholate sulfate	0.0
beta-alanine	0.0
glycochenodeoxycholate glucuronide (1)	0.0
glycine conjugate of C10H14O2 (1)*	0.0
alpha-ketoglutaramate*	0.0
glycine conjugate of C10H12O2*	0.0
glycerophosphorylcholine (GPC)	0.0
hydroxyasparagine	0.0
hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	0.0
arabinose	0.0
hypoxanthine	0.0
I-urobilinogen	0.0
androstenediol (3beta,17beta) disulfate (2)	0.0
inosine	0.0
5alpha-androstan-3beta,17beta-diol disulfate	0.0
N-acetylalanine	0.0
5alpha-androstan-3alpha,17beta-diol monosulfate (2)	0.0
pregnanediol-3-glucuronide	0.0
palmitate (16:0)	0.0
cholesterol	0.0
2-hydroxyadipate	0.0
formiminoglutamate	0.0
pentadecanoate (15:0)	0.0
phenol glucuronide	0.0
ADpSGEGDFXAEGGGVR*	0.0
phenylpyruvate	0.0
pipecolate	0.0
pregnen-diol disulfate*	0.0
5alpha-androstan-3alpha,17beta-diol 17-glucuronide	0.0
ADSGEGDFXAEGGGVR*	0.0
Fibrinopeptide A (3-16)	0.0
1-stearoyl-GPC (18:0)	0.0
1-stearoyl-2-oleoyl-GPS (18:0/18:1)	0.0
1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	0.0
quinolinate	0.0
ribulonate/xylulonate/lyxonate*	0.0
erucate (22:1n9)	0.0
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	0.0
oleoyl ethanolamide	0.0
octadecanedioate (C18)	0.0
2-methylbutyrylcarnitine (C5)	0.0
nervonoylcarnitine (C24:1)*	0.0
N-acetylglycine	0.0
5-hydroxyhexanoate	0.0
gamma-glutamylvaline	0.0
5-dodecenoate (12:1n7)	0.0
N-acetylputrescine	0.0
4-methoxyphenol sulfate	0.0
