FeatName	RelFeatImp
erythronate*	58.89
taurodeoxycholic acid 3-sulfate	58.86
cystathionine	58.84
glycerol 3-phosphate	58.82
octadecenedioylcarnitine (C18:1-DC)*	58.79
3-hydroxybutyroylglycine	58.78
random_variable2	58.54
N2,N2-dimethylguanosine	58.51
N-acetylhistidine	58.33
3-hydroxyoctanoylcarnitine (2)	58.26
tetradecadienoate (14:2)*	58.2
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	58.2
tricosanoyl sphingomyelin (d18:1/23:0)*	58.14
allo-threonine	58.13
N-palmitoyltaurine	57.92
1-linoleoylglycerol (18:2)	57.86
1-stearoyl-2-oleoyl-GPS (18:0/18:1)	57.8
N,N,N-trimethyl-alanylproline betaine (TMAP)	57.75
1-palmitoyl-GPI* (16:0)	57.57
stearate (18:0)	57.57
1-stearoyl-GPE (18:0)	57.46
3-methoxytyrosine	57.4
N-acetylalanine	57.35
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	57.25
N1-methylinosine	57.12
1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	57.09
formiminoglutamate	57.06
gamma-glutamylvaline	57.02
gamma-glutamyl-alpha-lysine	56.95
1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	56.89
tetradecanedioate (C14)	56.88
2-hydroxyoctanoate	56.83
1-ribosyl-imidazoleacetate*	56.81
N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	56.79
I-urobilinogen	56.71
myristoleate (14:1n5)	56.66
arachidonate (20:4n6)	56.63
pregnanolone/allopregnanolone sulfate	56.6
N-acetylvaline	56.6
N-acetylarginine	56.54
1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	56.43
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	56.43
1-oleoyl-GPC (18:1)	56.39
FAD	56.3
bilirubin degradation product, C17H18N2O4 (2)	56.28
bilirubin degradation product, C16H18N2O5 (3)	56.26
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	56.19
2-methylbutyrylcarnitine (C5)	55.82
1-methylnicotinamide	55.82
3-aminoisobutyrate	55.76
pyruvate	55.75
1-palmitoyl-GPG (16:0)*	55.75
dehydroepiandrosterone sulfate (DHEA-S)	55.69
1-stearoyl-GPG (18:0)	55.6
oleoyl ethanolamide	55.53
stearoylcholine*	55.49
cholesterol	55.47
myristate (14:0)	55.43
bilirubin degradation product, C17H18N2O4 (1)	55.39
phenol glucuronide	55.21
hexanoylglycine (C6)	55.03
1-lignoceroyl-GPC (24:0)	54.98
oleoylcarnitine (C18:1)	54.92
1-oleoylglycerol (18:1)	54.9
hydroxy-N6,N6,N6-trimethyllysine*	54.81
alpha-hydroxycaproate	54.8
bilirubin degradation product, C16H18N2O5 (2)	54.74
1-linoleoyl-GPE (18:2)*	54.63
eicosenoate (20:1n9 or 1n11)	54.62
acetoacetate	54.57
pregnenetriol sulfate*	54.56
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	54.54
glycolithocholate	54.4
N-acetylthreonine	54.33
10-heptadecenoate (17:1n7)	54.29
1-carboxyethylvaline	54.21
xanthurenate	54.19
3-hydroxydecanoate	54.16
sphingomyelin (d18:2/24:1, d18:1/24:2)*	54.04
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	53.84
1-palmitoyl-GPE (16:0)	53.74
5-hydroxyhexanoate	53.45
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	53.43
adipoylcarnitine (C6-DC)	53.41
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	53.37
margarate (17:0)	53.3
3-hydroxyoctanoylcarnitine (1)	53.29
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	53.23
1-stearoyl-2-oleoyl-GPE (18:0/18:1)	53.19
L-urobilin	52.85
dihomolinolenate (20:3n3 or 3n6)	52.79
dihydroorotate	52.73
valerate (5:0)	52.69
tiglyl carnitine (C5)	52.57
3-hydroxyhexanoylcarnitine (1)	52.57
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	52.34
1-linolenoyl-GPC (18:3)*	52.33
gamma-glutamylhistidine	52.31
2-hydroxyphytanate*	52.19
N-acetylputrescine	52.18
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	52.1
lithocholic acid sulfate (2)	51.83
1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	51.79
palmitoleoylcarnitine (C16:1)*	51.77
nisinate (24:6n3)	51.72
1-oleoyl-GPI (18:1)	51.68
myristoylcarnitine (C14)	51.59
N-acetylphenylalanine	51.56
palmitoylcarnitine (C16)	51.47
linoleate (18:2n6)	51.45
1-palmitoyl-GPA (16:0)	51.18
oleoylcholine	50.62
1-linoleoyl-GPC (18:2)	50.48
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	50.47
heneicosapentaenoate (21:5n3)	50.43
hydroxyasparagine	50.34
1-stearoyl-2-oleoyl-GPC (18:0/18:1)	50.23
myristoleoylcarnitine (C14:1)*	50.01
sphingomyelin (d18:1/14:0, d16:1/16:0)*	49.95
pregnenediol sulfate (C21H34O5S)*	49.67
1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	49.6
3,4-dihydroxybutyrate	49.57
1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	49.24
1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	49.19
1-palmitoleoyl-GPC* (16:1)*	49.15
pseudouridine	49.09
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	48.91
gamma-glutamylisoleucine*	48.04
1-methyl-4-imidazoleacetate	48.03
1-linoleoyl-GPG (18:2)*	47.86
gamma-glutamylthreonine	47.5
10-nonadecenoate (19:1n9)	47.22
bilirubin degradation product, C17H20N2O5 (2)	47.09
17alpha-hydroxypregnenolone 3-sulfate	46.93
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	46.18
1-methylhistidine	46.13
2-hydroxyadipate	45.62
1-palmitoleoylglycerol (16:1)*	45.57
1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*	45.56
branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	45.19
1-dihomo-linolenylglycerol (20:3)	45.04
docosahexaenoylcholine	44.69
1-oleoyl-GPG (18:1)*	44.34
1-arachidonoyl-GPC* (20:4)*	44.33
1-(1-enyl-stearoyl)-GPE (P-18:0)*	43.98
tauroursodeoxycholate	43.73
gamma-carboxyglutamate	43.13
1-carboxyethylleucine	43.05
1-(1-enyl-palmitoyl)-GPE (P-16:0)*	42.4
pimelate (C7-DC)	41.9
1-carboxyethylphenylalanine	41.9
palmitoylcholine	41.82
1-carboxyethylisoleucine	41.82
tauro-beta-muricholate	41.68
pentadecanoate (15:0)	41.34
1-arachidonoyl-GPI* (20:4)*	40.64
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	40.59
DSGEGDFXAEGGGVR*	39.94
Fibrinopeptide B (1-13)	39.52
cytidine	39.35
1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	38.93
1-arachidonylglycerol (20:4)	38.13
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	37.56
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	37.31
1-arachidonoyl-GPE (20:4n6)*	36.17
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	35.53
ADSGEGDFXAEGGGVR*	35.39
glucuronide of C10H18O2 (1)*	35.25
4-methylhexanoylglutamine	35.13
1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*	34.39
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	34.21
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	32.99
glucuronide of C10H18O2 (8)*	32.36
1-(1-enyl-oleoyl)-GPE (P-18:1)*	32.01
1,5-anhydroglucitol (1,5-AG)	31.53
1,2-dipalmitoyl-GPC (16:0/16:0)	31.5
palmitate (16:0)	29.91
oleate/vaccenate (18:1)	27.47
8-hydroxyoctanoate	23.4
