FeatName	RelFeatImp
5alpha-pregnan-3beta,20alpha-diol disulfate	67.68
stearoyl sphingomyelin (d18:1/18:0)	67.61
2-ketocaprylate	67.6
2-oleoylglycerol (18:1)	67.58
sphingomyelin (d18:2/24:2)*	67.56
phenylalanine	67.55
gamma-carboxyglutamate	67.55
homoarginine	67.5
4-guanidinobutanoate	67.49
aconitate [cis or trans]	67.49
3-hydroxyisobutyrate	67.48
1-oleoylglycerol (18:1)	67.36
N-stearoyltaurine	67.35
hydroxy-CMPF*	67.34
vanillactate	67.32
N-acetyltyrosine	67.27
behenoyl dihydrosphingomyelin (d18:0/22:0)*	67.26
2-hydroxydecanoate	67.21
serotonin	67.17
2-hydroxypalmitate	67.08
phenylacetylglutamate	67.07
octadecanedioylcarnitine (C18-DC)*	66.96
homocitrulline	66.94
alanine	66.82
fructosyllysine	66.8
isobutyrylglycine (C4)	66.78
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	66.69
N-acetylcitrulline	66.68
3-hydroxydecanoate	66.56
5alpha-androstan-3alpha,17alpha-diol monosulfate	66.53
phenyllactate (PLA)	66.48
3-methoxytyramine sulfate	66.47
sphingomyelin (d18:2/18:1)*	66.39
1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	66.34
3,4-dihydroxybutyrate	66.34
kynurenine	66.3
bilirubin degradation product, C16H18N2O5 (2)	66.28
1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	66.23
3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	66.23
gamma-glutamylisoleucine*	66.15
hexadecenedioate (C16:1-DC)*	66.12
propionylcarnitine (C3)	66.11
lithocholate sulfate (1)	66.11
11beta-hydroxyandrosterone glucuronide	66.1
7-methylguanine	66.06
hydroxy-N6,N6,N6-trimethyllysine*	66.05
arachidate (20:0)	65.97
sphingosine 1-phosphate	65.85
2-linoleoylglycerol (18:2)	65.84
laurate (12:0)	65.83
dihomo-linolenoylcarnitine (C20:3n3 or 6)*	65.82
glycosyl ceramide (d18:1/20:0, d16:1/22:0)*	65.82
3-methoxytyrosine	65.81
indole-3-carboxylate	65.8
xylose	65.8
lactate	65.73
acetylcarnitine (C2)	65.51
gamma-glutamyl-alpha-lysine	65.5
sphingomyelin (d18:1/14:0, d16:1/16:0)*	65.49
S-methylcysteine sulfoxide	65.45
adipoylcarnitine (C6-DC)	65.37
5,6-dihydrouridine	65.2
glycodeoxycholate 3-sulfate	65.18
2-hydroxy-3-methylvalerate	65.17
cortisone	65.09
3-hydroxyoleate*	65.07
dodecadienoate (12:2)*	65.05
sphingomyelin (d17:1/14:0, d16:1/15:0)*	65.0
1-stearoyl-GPG (18:0)	64.96
hexadecadienoate (16:2n6)	64.91
bilirubin (E,E)*	64.9
bilirubin degradation product, C16H18N2O5 (4)	64.85
alpha-ketobutyrate	64.79
N1-Methyl-2-pyridone-5-carboxamide	64.78
hexadecanedioate (C16)	64.78
1-stearoyl-2-oleoyl-GPC (18:0/18:1)	64.75
1-palmitoyl-GPA (16:0)	64.75
1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)	64.72
sedoheptulose	64.71
1-oleoyl-GPI (18:1)	64.64
dodecanedioate (C12)	64.62
N-acetyl-isoputreanine	64.61
maltotriose	64.6
N-stearoyl-sphinganine (d18:0/18:0)*	64.54
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	64.53
glucose	64.51
dopamine 4-sulfate	64.47
N,N,N-trimethyl-alanylproline betaine (TMAP)	64.42
N-acetyltryptophan	64.38
N-stearoyl-sphingadienine (d18:2/18:0)*	64.36
androstenediol (3alpha, 17alpha) monosulfate (2)	64.28
palmitoyl sphingomyelin (d18:1/16:0)	64.28
bilirubin degradation product, C17H18N2O4 (3)	64.26
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	64.25
ornithine	64.09
alpha-hydroxycaproate	64.07
erythronate*	64.06
pregnen-diol disulfate*	64.05
3-methylglutarylcarnitine (2)	63.89
arachidonoylcholine	63.85
3-methyl-2-oxovalerate	63.84
alpha-ketoglutaramate*	63.83
glutarylcarnitine (C5-DC)	63.83
gulonate*	63.82
sphingosine	63.81
1-stearoyl-GPI (18:0)	63.8
4-methyl-2-oxopentanoate	63.79
ascorbic acid 2-sulfate	63.74
behenoylcarnitine (C22)*	63.72
pregnanediol-3-glucuronide	63.68
palmitoyl ethanolamide	63.59
beta-alanine	63.59
glutamate	63.49
N-acetylglutamine	63.45
aspartate	63.42
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	63.42
methylmalonate (MMA)	63.4
arabitol/xylitol	63.34
tetradecadienedioate (C14:2-DC)*	63.21
3b-hydroxy-5-cholenoic acid	63.18
valerate (5:0)	63.09
taurolithocholate 3-sulfate	63.05
gamma-glutamylleucine	63.02
sphinganine-1-phosphate	62.99
glycosyl ceramide (d18:2/24:1, d18:1/24:2)*	62.97
branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*	62.84
sucrose	62.82
tetradecadienoate (14:2)*	62.82
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	62.81
glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	62.8
picolinoylglycine	62.74
13-HODE + 9-HODE	62.71
glycodeoxycholate	62.66
linoleoylcarnitine (C18:2)*	62.61
3-hydroxyhexanoate	62.56
acetoacetate	62.32
N-oleoyltaurine	62.28
gamma-glutamylmethionine	62.23
4-cholesten-3-one	62.19
deoxycarnitine	62.17
phosphoethanolamine (PE)	62.12
1-palmitoleoyl-GPC* (16:1)*	62.11
isoleucylglycine	62.11
3-hydroxyoctanoylcarnitine (1)	61.98
taurodeoxycholic acid 3-sulfate	61.89
S-methylmethionine	61.87
dihomolinolenate (20:3n3 or 3n6)	61.84
eicosenoylcarnitine (C20:1)*	61.84
galactonate	61.81
pregnenediol sulfate (C21H34O5S)*	61.76
arginine	61.74
bilirubin degradation product, C17H18N2O4 (2)	61.67
3-phosphoglycerate	61.64
creatinine	61.57
sphingomyelin (d17:2/16:0, d18:2/15:0)*	61.55
palmitoleoylcarnitine (C16:1)*	61.52
1-stearoyl-2-oleoyl-GPE (18:0/18:1)	61.44
N-acetylalanine	61.43
2-hydroxyoctanoate	61.41
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	61.4
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	61.4
arabonate/xylonate	61.38
heneicosapentaenoate (21:5n3)	61.28
2,3-dihydroxy-2-methylbutyrate	61.27
taurocholate	61.25
1-linolenoyl-GPC (18:3)*	61.2
N-acetylthreonine	61.2
sphingomyelin (d18:1/19:0, d19:1/18:0)*	61.16
valylglycine	61.14
stearidonate (18:4n3)	61.12
succinylcarnitine (C4-DC)	61.11
cystathionine	61.07
sphingomyelin (d18:2/16:0, d18:1/16:1)*	61.06
tricosanoyl sphingomyelin (d18:1/23:0)*	60.91
17alpha-hydroxypregnenolone 3-sulfate	60.91
N6-carbamoylthreonyladenosine	60.8
3-hydroxy-3-methylglutarate	60.77
N6-succinyladenosine	60.76
tetradecanedioate (C14)	60.73
quinolinate	60.69
2-stearoyl-GPE (18:0)*	60.61
gamma-glutamylvaline	60.47
5-dodecenoate (12:1n7)	60.42
3-methyladipate	60.39
sphingomyelin (d18:0/18:0, d19:0/17:0)*	60.34
myo-inositol	60.33
N-palmitoylglycine	60.23
phenylacetylcarnitine	60.2
hydroxyproline	60.19
methionine sulfone	60.15
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	60.08
sphingomyelin (d18:2/24:1, d18:1/24:2)*	60.02
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	59.96
phenylacetate	59.96
glucuronide of C10H18O2 (7)*	59.93
bilirubin degradation product, C17H18N2O4 (1)	59.87
sphingomyelin (d18:2/23:1)*	59.85
valine	59.8
urea	59.75
hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	59.74
N6-acetyllysine	59.73
arabinose	59.71
5-hydroxyhexanoate	59.66
3-methylglutaconate	59.65
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	59.58
N-palmitoylserine	59.55
1-linoleoyl-GPI* (18:2)*	59.48
3-methyl-2-oxobutyrate	59.47
caprylate (8:0)	59.45
myristoylcarnitine (C14)	59.39
2-hydroxystearate	59.38
N-acetylglucosamine/N-acetylgalactosamine	59.35
random_variable2	59.27
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	59.15
urate	59.12
2R,3R-dihydroxybutyrate	59.1
isovalerylglycine	59.08
nisinate (24:6n3)	59.04
1-stearoyl-GPE (18:0)	58.95
glutamine conjugate of C7H12O2*	58.87
bilirubin degradation product, C17H20N2O5 (2)	58.76
4-hydroxyphenylpyruvate	58.73
glycine conjugate of C10H12O2*	58.72
2-arachidonoylglycerol (20:4)	58.71
1-oleoyl-GPE (18:1)	58.68
bilirubin degradation product, C17H20N2O5 (1)	58.63
4-hydroxyphenylacetylglutamine	58.61
nonadecanoate (19:0)	58.58
N-acetylvaline	58.48
cytosine	58.43
undecenoylcarnitine (C11:1)	58.36
sphingomyelin (d18:1/24:1, d18:2/24:0)*	58.32
palmitoylcarnitine (C16)	58.24
eicosenoate (20:1n9 or 1n11)	58.23
2-aminooctanoate	58.23
1-carboxyethylphenylalanine	58.22
3-hydroxyoleoylcarnitine	58.21
4-methoxyphenol sulfate	58.12
citrulline	58.07
3-hydroxyadipate*	58.06
branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	58.03
phenylacetylglutamine	58.01
3-hydroxyoctanoate	58.0
maltose	57.97
glycerophosphorylcholine (GPC)	57.92
N1-methylinosine	57.91
sphingomyelin (d18:2/21:0, d16:2/23:0)*	57.88
oleoylcholine	57.8
1-linoleoylglycerol (18:2)	57.53
nonanoylcarnitine (C9)	57.51
gamma-glutamylthreonine	57.47
dodecenedioate (C12:1-DC)*	57.38
3-hydroxybutyrate (BHBA)	57.31
2-oxoarginine*	57.31
1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	57.3
asparagine	57.29
myristoyl dihydrosphingomyelin (d18:0/14:0)*	57.01
alpha-CMBHC glucuronide	57.0
1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	56.92
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	56.81
cholic acid glucuronide	56.67
N,N,N-trimethyl-5-aminovalerate	56.58
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	56.52
AMP	56.38
3-hydroxylaurate	56.06
N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	55.98
dihomo-linolenoyl-choline	55.98
dihomolinoleate (20:2n6)	55.96
1-carboxyethylleucine	55.93
N2-acetyl,N6,N6-dimethyllysine	55.89
allo-threonine	55.85
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	55.77
pseudouridine	55.77
3-aminoisobutyrate	55.77
glutamine conjugate of C6H10O2 (1)*	55.72
gamma-glutamylphenylalanine	55.6
1-linoleoyl-GPG (18:2)*	55.41
creatine	55.33
2-aminobutyrate	55.05
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	54.99
glycerol 3-phosphate	54.88
dihydroorotate	54.84
leucine	54.79
hydroxyasparagine	54.63
1-palmitoleoylglycerol (16:1)*	54.41
1-methylhistidine	54.27
1-oleoyl-GPC (18:1)	54.23
1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	54.22
9,10-DiHOME	54.11
hexanoylglycine (C6)	53.64
5alpha-pregnan-diol disulfate	53.52
gamma-glutamylhistidine	53.52
1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	53.43
myristate (14:0)	53.43
1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	53.39
1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	53.35
1-linoleoyl-GPE (18:2)*	53.32
sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	53.23
eicosapentaenoylcholine	53.07
palmitoylcholine	53.06
hexanoylcarnitine (C6)	52.94
N-acetyltaurine	52.94
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	52.94
10-heptadecenoate (17:1n7)	52.89
N-acetylphenylalanine	52.87
1-palmitoyl-GPC (16:0)	52.71
isoleucine	52.7
pregnanolone/allopregnanolone sulfate	52.59
1-methylnicotinamide	52.49
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	52.46
myristoleoylcarnitine (C14:1)*	52.43
1-arachidonoyl-GPC* (20:4)*	52.34
1-arachidonoyl-GPI* (20:4)*	52.33
1-lignoceroyl-GPC (24:0)	52.32
glycine	52.26
suberate (C8-DC)	52.07
linolenate (18:3n3 or 3n6)	52.06
10-nonadecenoate (19:1n9)	51.76
4-acetamidobutanoate	51.5
branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*	51.48
1-stearoyl-GPC (18:0)	51.48
3-hydroxysebacate	51.42
docosahexaenoylcholine	51.36
1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	51.3
myristoleate (14:1n5)	51.04
1-carboxyethylvaline	50.94
glycosyl ceramide (d18:1/23:1, d17:1/24:1)*	50.71
oleoylcarnitine (C18:1)	50.56
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	50.32
3-hydroxyoctanoylcarnitine (2)	50.29
3-hydroxymyristate	50.24
1-arachidonylglycerol (20:4)	50.13
1-(1-enyl-stearoyl)-GPE (P-18:0)*	50.0
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	49.99
taurodeoxycholate	49.74
glutamine conjugate of C6H10O2 (2)*	49.7
N-acetylarginine	49.61
gamma-glutamylglutamine	49.56
5-methylthioadenosine (MTA)	49.56
1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*	49.49
palmitoleate (16:1n7)	49.24
4-methylhexanoylglutamine	49.15
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	48.81
2-hydroxyadipate	48.76
3-hydroxybutyroylglycine	48.72
glycerophosphoethanolamine	48.54
1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	48.51
laurylcarnitine (C12)	48.22
N-palmitoyltaurine	47.93
3-hydroxyhexanoylcarnitine (1)	47.59
N-acetylputrescine	47.46
cytidine	47.3
5-(galactosylhydroxy)-L-lysine	47.12
dehydroepiandrosterone sulfate (DHEA-S)	47.05
1-dihomo-linolenylglycerol (20:3)	47.05
1-arachidonoyl-GPE (20:4n6)*	46.53
1-oleoyl-GPG (18:1)*	46.53
I-urobilinogen	46.29
1-ribosyl-imidazoleacetate*	45.72
linoleate (18:2n6)	45.6
1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	45.11
dimethylglycine	44.77
stearate (18:0)	44.75
stearoylcholine*	44.59
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	43.93
phenol glucuronide	43.82
pentadecanoate (15:0)	43.73
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	43.67
Fibrinopeptide B (1-13)	42.9
lithocholic acid sulfate (2)	42.73
1-(1-enyl-palmitoyl)-GPE (P-16:0)*	42.26
oleate/vaccenate (18:1)	42.13
margarate (17:0)	42.13
glucuronide of C10H18O2 (1)*	42.03
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	41.78
1-(1-enyl-oleoyl)-GPE (P-18:1)*	41.71
1-carboxyethylisoleucine	40.93
N-acetylserine	40.43
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	40.23
N2,N2-dimethylguanosine	40.19
1-methyl-4-imidazoleacetate	40.03
DSGEGDFXAEGGGVR*	39.32
pimelate (C7-DC)	38.9
1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*	37.67
formiminoglutamate	37.55
tauro-beta-muricholate	36.9
1,5-anhydroglucitol (1,5-AG)	36.81
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	36.26
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	36.23
palmitate (16:0)	36.11
tauroursodeoxycholate	35.93
glucuronide of C10H18O2 (8)*	35.5
ADSGEGDFXAEGGGVR*	33.29
L-urobilin	32.43
1,2-dipalmitoyl-GPC (16:0/16:0)	31.79
